age,income,education,gender,hours_per_week,occupation,marital_status,health_condition
23,50170.916246483794,Maestría,Otro,49.0,Estudiante,Casado,Buena
34,33683.859094317675,Maestría,Otro,55.0,Ingeniero,Viudo,Mala
44,,Maestría,Otro,24.0,Ama de casa,Viudo,Mala
49,41304.65465716216,Doctorado,Otro,25.0,Estudiante,Casado,Regular
24,51297.0029082489,Universitario,Masculino,27.0,nan,Soltero,Regular
43,,Universitario,Masculino,50.0,Ingeniero,Viudo,Mala
29,50796.67042784534,Doctorado,Masculino,57.0,Ama de casa,Casado,Mala
35,,Universitario,Femenino,,Artista,Casado,Mala
49,48571.777581694965,Maestría,Otro,29.0,Artista,Casado,Buena
49,55887.90111470546,Universitario,Masculino,,Artista,Casado,Regular
38,34416.69047487803,Maestría,Femenino,41.0,Comerciante,Divorciado,Buena
44,67462.05031744864,Bachillerato,Femenino,29.0,nan,Divorciado,Regular
57,57022.477244301685,Universitario,Otro,40.0,Ingeniero,Divorciado,Mala
28,,Bachillerato,Femenino,50.0,Estudiante,Divorciado,Buena
56,58783.95459443805,Bachillerato,Masculino,22.0,Ama de casa,Soltero,Buena
22,,Bachillerato,Femenino,49.0,Ama de casa,Casado,Mala
57,58189.0504588906,Doctorado,Otro,39.0,Ingeniero,Casado,Regular
33,49710.48657676771,Maestría,Femenino,49.0,Ama de casa,Divorciado,Buena
31,48800.9112391486,Universitario,Masculino,33.0,Artista,Viudo,Buena
53,39452.70159074651,Bachillerato,Masculino,57.0,Estudiante,Soltero,Regular
56,45000.82646906608,Doctorado,Otro,49.0,Ama de casa,Casado,Buena
29,63145.24313110621,Bachillerato,Masculino,27.0,Comerciante,Viudo,Buena
57,45086.69485879439,Universitario,Masculino,25.0,Artista,Viudo,Regular
29,48650.801713528155,Bachillerato,Masculino,50.0,Artista,Soltero,Mala
54,38293.896796601955,Doctorado,Femenino,55.0,Artista,Divorciado,Mala
36,73965.18681394837,Bachillerato,Femenino,26.0,Doctor,Viudo,Regular
29,48731.46029062013,Doctorado,Masculino,53.0,Comerciante,Divorciado,Mala
52,37428.604167496465,Maestría,Masculino,39.0,Ingeniero,Casado,Buena
34,69379.22270841134,Doctorado,Femenino,49.0,Doctor,Divorciado,Mala
46,,Bachillerato,Masculino,22.0,nan,Soltero,Buena
27,65975.69697652565,Universitario,Femenino,55.0,Artista,Divorciado,Regular
55,42626.728887401914,Bachillerato,Masculino,50.0,nan,Viudo,Regular
26,55695.332268021804,Doctorado,Masculino,23.0,nan,Soltero,Regular
35,,Universitario,Femenino,,nan,Soltero,Regular
62,31226.860819911417,Bachillerato,Femenino,26.0,Ingeniero,Divorciado,Mala
46,,Maestría,Masculino,24.0,Ama de casa,Soltero,Regular
43,50680.43992893409,Doctorado,Femenino,57.0,Comerciante,Divorciado,Regular
48,36508.02973810287,Maestría,Masculino,59.0,nan,Divorciado,Regular
55,52726.71356913424,Maestría,Otro,24.0,Ama de casa,Divorciado,Buena
48,44026.08326027196,Doctorado,Otro,29.0,Doctor,Viudo,Mala
36,43631.254776254835,Doctorado,Femenino,56.0,nan,Viudo,Mala
30,57139.58574019736,Universitario,Femenino,39.0,nan,Soltero,Buena
19,42204.58694730834,Maestría,Femenino,43.0,nan,Viudo,Mala
45,63626.42952827182,Maestría,Masculino,42.0,Estudiante,Soltero,Regular
28,46138.32726896672,Maestría,Femenino,35.0,Comerciante,Divorciado,Mala
21,60004.83675345917,Maestría,Otro,49.0,nan,Casado,Buena
34,71814.26540615797,Maestría,Otro,47.0,Estudiante,Viudo,Regular
45,60448.281707870745,Doctorado,Masculino,60.0,Comerciante,Viudo,Buena
24,43960.89788709157,Maestría,Otro,35.0,Ingeniero,Divorciado,Regular
18,56553.463577415976,Bachillerato,Masculino,42.0,Ama de casa,Divorciado,Regular
25,,Bachillerato,Masculino,41.0,Ama de casa,Soltero,Regular
43,39180.37841307237,Universitario,Femenino,48.0,nan,Viudo,Buena
21,21424.587269200856,Universitario,Masculino,36.0,Doctor,Casado,Regular
54,,Maestría,Masculino,55.0,Estudiante,Divorciado,Mala
62,82036.05994423339,Maestría,Otro,30.0,Artista,Viudo,Regular
39,72685.79983150426,Universitario,Femenino,57.0,nan,Viudo,Buena
26,71812.73231775378,Bachillerato,Femenino,30.0,Ingeniero,Viudo,Mala
56,,Doctorado,Femenino,56.0,Doctor,Viudo,Mala
60,26134.86794785117,Maestría,Masculino,21.0,Estudiante,Divorciado,Regular
51,39591.1318365038,Bachillerato,Femenino,39.0,Doctor,Divorciado,Buena
54,,Maestría,Masculino,55.0,Artista,Viudo,Mala
22,37886.10552705201,Universitario,Masculino,41.0,Comerciante,Divorciado,Buena
45,44281.81832937706,Bachillerato,Femenino,32.0,Doctor,Divorciado,Mala
31,62140.58860115716,Bachillerato,Femenino,31.0,Ingeniero,Soltero,Buena
31,54197.47002498572,Maestría,Otro,30.0,Estudiante,Viudo,Buena
59,57905.26965974487,Maestría,Masculino,45.0,Ingeniero,Viudo,Regular
26,14503.427844177568,Maestría,Otro,30.0,Doctor,Casado,Buena
24,57695.69176901434,Universitario,Masculino,42.0,Ama de casa,Divorciado,Mala
48,51374.17685927784,Maestría,Masculino,47.0,Artista,Divorciado,Buena
30,59394.178519571775,Universitario,Femenino,46.0,Artista,Soltero,Buena
52,38845.38089378968,Universitario,Femenino,40.0,Ingeniero,Divorciado,Buena
21,54915.8049808572,Universitario,Otro,44.0,Artista,Soltero,Mala
58,38359.989446146385,Maestría,Masculino,59.0,Estudiante,Casado,Regular
34,12397.940229055734,Universitario,Masculino,36.0,Artista,Viudo,Buena
23,57139.33355775389,Universitario,Masculino,55.0,Doctor,Soltero,Mala
58,36484.708176803506,Maestría,Masculino,,nan,Divorciado,Regular
47,50218.44472500107,Universitario,Masculino,42.0,nan,Viudo,Buena
40,63481.43386392268,Bachillerato,Masculino,27.0,Ama de casa,Casado,Regular
55,55029.78827079139,Doctorado,Femenino,50.0,Comerciante,Viudo,Regular
41,64410.016420052474,Bachillerato,Masculino,47.0,Ama de casa,Divorciado,Mala
54,45687.98298557112,Universitario,Masculino,36.0,Comerciante,Viudo,Mala
61,5090.5999858543655,Bachillerato,Femenino,30.0,Ama de casa,Casado,Buena
52,68756.86880323786,Universitario,Otro,26.0,Estudiante,Viudo,Regular
24,32418.677775441647,Universitario,Femenino,59.0,Artista,Viudo,Mala
24,34465.025650489944,Doctorado,Femenino,42.0,Artista,Viudo,Buena
42,60437.19663005082,Universitario,Otro,51.0,nan,Divorciado,Regular
30,57422.13064006637,Doctorado,Otro,,Comerciante,Divorciado,Buena
35,43141.085876320016,Maestría,Otro,56.0,Estudiante,Casado,Buena
49,25346.566054659354,Doctorado,Femenino,59.0,Artista,Casado,Buena
55,73616.92471128426,Bachillerato,Femenino,34.0,Ama de casa,Casado,Mala
18,49549.1715723459,Doctorado,Femenino,55.0,Doctor,Soltero,Mala
28,34985.51254488797,Maestría,Femenino,52.0,Ingeniero,Divorciado,Regular
62,36032.909413964866,Maestría,Otro,46.0,Artista,Soltero,Mala
22,66099.44978852963,Doctorado,Femenino,58.0,Comerciante,Casado,Regular
49,,Universitario,Femenino,38.0,Comerciante,Casado,Regular
28,53557.25266466399,Maestría,Masculino,21.0,Estudiante,Casado,Regular
47,41240.46195633206,Universitario,Femenino,27.0,nan,Viudo,Regular
51,62805.73636466474,Bachillerato,Otro,46.0,Ama de casa,Soltero,Buena
59,46727.817074229155,Universitario,Femenino,53.0,Doctor,Viudo,Buena
31,76488.91548481188,Doctorado,Femenino,,Comerciante,Divorciado,Regular
37,53137.36935254989,Maestría,Otro,,Artista,Divorciado,Buena
59,73749.38414223609,Maestría,Femenino,49.0,Ama de casa,Viudo,Regular
30,47580.744925101055,Bachillerato,Femenino,32.0,Comerciante,Viudo,Regular
62,40535.58840629978,Maestría,Masculino,,nan,Soltero,Regular
61,,Bachillerato,Otro,57.0,Comerciante,Soltero,Regular
34,41618.149077832335,Bachillerato,Masculino,30.0,Ingeniero,Divorciado,Buena
55,34636.968608199495,Universitario,Femenino,53.0,Ama de casa,Soltero,Mala
32,50565.92978735145,Bachillerato,Femenino,23.0,nan,Soltero,Buena
54,57099.272977709865,Maestría,Masculino,37.0,Doctor,Viudo,Buena
22,47122.87380517218,Universitario,Masculino,35.0,nan,Divorciado,Buena
18,49755.29599764996,Universitario,Masculino,25.0,nan,Divorciado,Regular
55,53284.401941761054,Universitario,Femenino,30.0,Ama de casa,Viudo,Regular
29,,Bachillerato,Otro,60.0,Ama de casa,Divorciado,Regular
62,12084.33062002674,Doctorado,Femenino,25.0,Estudiante,Soltero,Buena
23,5620.350067263513,Maestría,Femenino,59.0,Estudiante,Soltero,Buena
58,59373.404743995925,Maestría,Femenino,41.0,Ingeniero,Viudo,Mala
64,64931.42391829142,Doctorado,Otro,48.0,Comerciante,Viudo,Buena
34,64855.9934202618,Bachillerato,Masculino,53.0,Estudiante,Soltero,Regular
34,80290.96972191174,Maestría,Femenino,57.0,Comerciante,Soltero,Regular
28,56359.78335652267,Doctorado,Femenino,56.0,Artista,Casado,Regular
23,62036.84129069251,Doctorado,Otro,20.0,Comerciante,Soltero,Regular
41,,Maestría,Masculino,29.0,nan,Viudo,Regular
21,54060.865488225936,Universitario,Otro,52.0,Doctor,Soltero,Buena
56,39474.98280121584,Doctorado,Femenino,58.0,Doctor,Divorciado,Regular
36,55409.29095392304,Universitario,Otro,54.0,Comerciante,Divorciado,Regular
48,44488.639986821094,Maestría,Otro,33.0,Comerciante,Soltero,Regular
34,78414.74100342958,Doctorado,Otro,56.0,Artista,Soltero,Buena
49,,Universitario,Masculino,49.0,Ama de casa,Soltero,Buena
60,73348.09013688739,Bachillerato,Femenino,46.0,Ama de casa,Casado,Regular
39,62162.69905263443,Bachillerato,Otro,29.0,Estudiante,Soltero,Mala
51,,Maestría,Masculino,50.0,Doctor,Casado,Regular
28,22898.06434528631,Bachillerato,Masculino,42.0,Comerciante,Divorciado,Mala
62,69838.93889224138,Doctorado,Otro,34.0,Comerciante,Viudo,Regular
49,27956.839355318494,Maestría,Femenino,59.0,nan,Casado,Regular
37,42904.903312154755,Doctorado,Femenino,,Ingeniero,Viudo,Buena
20,48332.67027114055,Bachillerato,Masculino,56.0,nan,Viudo,Buena
37,47550.181304142796,Maestría,Femenino,36.0,Ingeniero,Divorciado,Mala
49,61059.663686590655,Doctorado,Femenino,24.0,nan,Casado,Regular
37,51045.80732597766,Doctorado,Femenino,58.0,Estudiante,Divorciado,Regular
57,52086.13593680674,Bachillerato,Otro,28.0,Doctor,Soltero,Mala
57,41415.44472589827,Universitario,Femenino,20.0,Estudiante,Soltero,Mala
51,52918.66869521278,Universitario,Otro,38.0,Ama de casa,Viudo,Buena
62,,Maestría,Masculino,40.0,Ingeniero,Soltero,Mala
62,63007.09460925727,Bachillerato,Femenino,60.0,Comerciante,Soltero,Regular
48,,Doctorado,Otro,59.0,nan,Soltero,Buena
57,36868.85112827421,Bachillerato,Masculino,33.0,Estudiante,Casado,Buena
30,55631.70488377689,Maestría,Otro,36.0,Ama de casa,Soltero,Buena
34,48286.19457618067,Bachillerato,Otro,33.0,Comerciante,Soltero,Regular
34,42857.519333396245,Bachillerato,Otro,47.0,Ingeniero,Viudo,Buena
24,76949.61700269609,Doctorado,Femenino,38.0,nan,Viudo,Mala
22,46254.306104207295,Doctorado,Otro,58.0,nan,Viudo,Buena
63,29815.82149036246,Universitario,Otro,24.0,Artista,Divorciado,Regular
38,46202.2301872103,Bachillerato,Otro,52.0,Artista,Soltero,Mala
48,49739.15761059004,Maestría,Masculino,32.0,Comerciante,Casado,Regular
30,37127.829241433705,Maestría,Otro,52.0,Ama de casa,Soltero,Regular
51,37726.56200068095,Maestría,Femenino,32.0,Ama de casa,Divorciado,Mala
44,31844.785168575403,Maestría,Femenino,56.0,nan,Divorciado,Mala
36,,Doctorado,Otro,59.0,Comerciante,Viudo,Mala
24,41806.381634669175,Bachillerato,Femenino,22.0,Estudiante,Divorciado,Mala
20,45082.6192208581,Universitario,Masculino,45.0,Estudiante,Soltero,Mala
44,56272.10506930005,Universitario,Masculino,26.0,Artista,Casado,Regular
64,37958.482379374014,Bachillerato,Masculino,51.0,Doctor,Divorciado,Buena
43,48126.73907924195,Doctorado,Otro,58.0,Estudiante,Casado,Regular
31,55504.5080364328,Bachillerato,Femenino,58.0,Ama de casa,Divorciado,Mala
45,43519.57008369728,Bachillerato,Otro,50.0,Ama de casa,Viudo,Mala
55,40352.26908248871,Universitario,Femenino,30.0,Ama de casa,Viudo,Buena
63,44496.24190964456,Universitario,Femenino,36.0,Artista,Divorciado,Buena
39,43728.81408181293,Maestría,Otro,42.0,Doctor,Casado,Buena
61,33328.40813391752,Doctorado,Masculino,55.0,nan,Soltero,Regular
23,73493.62157969964,Universitario,Masculino,20.0,Estudiante,Casado,Regular
43,57449.83825441319,Maestría,Otro,33.0,Comerciante,Viudo,Regular
30,27093.11188141641,Maestría,Otro,60.0,Ingeniero,Soltero,Regular
24,75214.01885825745,Universitario,Masculino,23.0,Ingeniero,Casado,Buena
27,64178.63845643181,Universitario,Femenino,,nan,Casado,Buena
28,61889.41190234045,Maestría,Femenino,55.0,Comerciante,Viudo,Regular
26,48109.724982515014,Maestría,Femenino,22.0,Estudiante,Casado,Regular
44,44877.53441954513,Bachillerato,Masculino,25.0,nan,Divorciado,Buena
34,66725.21944794783,Maestría,Otro,56.0,Ingeniero,Soltero,Regular
49,61443.3904992874,Maestría,Masculino,23.0,nan,Soltero,Buena
48,,Bachillerato,Otro,33.0,Estudiante,Soltero,Mala
55,80912.98407765133,Universitario,Otro,49.0,Doctor,Viudo,Buena
56,32859.36866982622,Maestría,Masculino,46.0,Doctor,Casado,Buena
24,39918.566220929955,Universitario,Femenino,54.0,Ingeniero,Divorciado,Regular
24,56357.94054731572,Bachillerato,Masculino,58.0,Comerciante,Viudo,Buena
19,45988.354269184965,Bachillerato,Femenino,20.0,nan,Viudo,Regular
19,,Maestría,Masculino,60.0,Ingeniero,Soltero,Buena
39,66678.59164331369,Maestría,Otro,47.0,Doctor,Casado,Mala
64,53069.8704279137,Universitario,Masculino,,Comerciante,Divorciado,Mala
18,47386.49864623529,Bachillerato,Otro,57.0,Doctor,Soltero,Mala
40,39650.99568734093,Maestría,Masculino,56.0,Estudiante,Divorciado,Buena
54,57343.70721674577,Bachillerato,Otro,35.0,Doctor,Soltero,Buena
44,58892.013621259975,Universitario,Otro,23.0,Estudiante,Divorciado,Regular
38,39658.760147562534,Universitario,Otro,31.0,Ingeniero,Casado,Mala
38,38108.88045446458,Bachillerato,Otro,30.0,Comerciante,Soltero,Mala
57,,Bachillerato,Femenino,35.0,Ama de casa,Casado,Regular
52,59899.19274916388,Universitario,Otro,57.0,Doctor,Divorciado,Mala
64,67388.51521261902,Bachillerato,Otro,56.0,Artista,Casado,Mala
48,40292.634720233014,Doctorado,Femenino,28.0,Estudiante,Viudo,Buena
45,37203.80468818274,Maestría,Femenino,54.0,Doctor,Divorciado,Regular
54,53795.11942864036,Bachillerato,Femenino,42.0,Doctor,Casado,Mala
27,31475.294150005015,Universitario,Otro,28.0,nan,Casado,Buena
26,42952.74219506571,Bachillerato,Masculino,22.0,Estudiante,Divorciado,Mala
38,59567.03354888616,Universitario,Masculino,27.0,Ingeniero,Soltero,Regular
41,50969.113338610834,Bachillerato,Otro,54.0,Artista,Divorciado,Buena
57,68997.69542056236,Bachillerato,Masculino,43.0,Doctor,Viudo,Buena
61,49947.046100978194,Doctorado,Otro,39.0,Doctor,Soltero,Buena
60,43603.96787819144,Maestría,Otro,58.0,nan,Viudo,Buena
31,79336.36945784857,Doctorado,Otro,55.0,Comerciante,Divorciado,Regular
27,55052.4967268934,Doctorado,Femenino,58.0,Ingeniero,Divorciado,Regular
45,52913.0579970248,Universitario,Otro,31.0,Doctor,Divorciado,Buena
44,54464.92339888656,Maestría,Femenino,54.0,Doctor,Viudo,Regular
55,46328.09759421582,Bachillerato,Masculino,57.0,Comerciante,Casado,Mala
52,32419.65675974523,Doctorado,Femenino,58.0,Estudiante,Viudo,Buena
24,50033.28083570973,Doctorado,Otro,54.0,Ingeniero,Viudo,Buena
59,41478.02320592315,Bachillerato,Otro,26.0,Comerciante,Viudo,Buena
63,49875.26344849117,Doctorado,Otro,27.0,nan,Casado,Mala
55,46364.89345340925,Bachillerato,Femenino,37.0,Ama de casa,Viudo,Buena
24,56119.541748981304,Universitario,Femenino,23.0,nan,Soltero,Buena
39,43961.07325906939,Bachillerato,Masculino,34.0,Artista,Casado,Mala
21,24996.982776827015,Maestría,Otro,37.0,Ingeniero,Divorciado,Mala
29,66615.07433383958,Doctorado,Masculino,25.0,Comerciante,Viudo,Buena
60,67614.18504912645,Maestría,Otro,32.0,Ingeniero,Casado,Regular
29,62556.76378509094,Maestría,Femenino,58.0,nan,Divorciado,Buena
47,31926.206110034644,Bachillerato,Femenino,39.0,Comerciante,Casado,Regular
32,63484.58117620249,Universitario,Masculino,23.0,Ingeniero,Divorciado,Regular
37,57604.80837978581,Doctorado,Femenino,34.0,Comerciante,Casado,Mala
44,68975.07930036604,Doctorado,Masculino,53.0,nan,Casado,Buena
61,,Maestría,Otro,,Doctor,Divorciado,Mala
34,40841.547072004025,Doctorado,Otro,49.0,Estudiante,Divorciado,Regular
53,39012.63128121672,Doctorado,Femenino,46.0,Doctor,Viudo,Regular
35,38590.79411455734,Maestría,Masculino,50.0,Ingeniero,Casado,Regular
34,85289.19194516033,Universitario,Otro,44.0,Ama de casa,Soltero,Buena
28,54848.3742157914,Universitario,Masculino,37.0,nan,Casado,Buena
27,48538.21020683606,Universitario,Otro,45.0,Doctor,Soltero,Mala
53,57365.98624450268,Universitario,Otro,27.0,nan,Casado,Buena
43,44014.645610882115,Doctorado,Otro,28.0,Estudiante,Viudo,Buena
44,73791.29553330343,Universitario,Masculino,32.0,Ama de casa,Divorciado,Buena
33,62832.57769472015,Maestría,Otro,22.0,Doctor,Divorciado,Mala
45,47572.57423971705,Universitario,Femenino,36.0,Artista,Casado,Regular
22,73041.08300497345,Doctorado,Otro,24.0,Artista,Casado,Buena
56,49719.32660241087,Universitario,Femenino,40.0,Ama de casa,Casado,Buena
39,56801.08291220419,Doctorado,Femenino,36.0,Artista,Viudo,Mala
57,57566.802174296914,Bachillerato,Masculino,53.0,Ama de casa,Divorciado,Regular
41,45951.2101938513,Maestría,Masculino,33.0,Artista,Soltero,Mala
62,61746.77924885878,Doctorado,Masculino,52.0,Doctor,Divorciado,Regular
56,49534.25909739787,Universitario,Femenino,32.0,nan,Viudo,Regular
61,,Maestría,Masculino,20.0,Ama de casa,Divorciado,Regular
61,52610.318460381284,Bachillerato,Femenino,45.0,Ama de casa,Casado,Buena
40,,Doctorado,Femenino,25.0,Ama de casa,Viudo,Regular
46,31950.629399890106,Bachillerato,Masculino,46.0,Ama de casa,Soltero,Mala
64,65200.35936498542,Maestría,Femenino,52.0,Ama de casa,Casado,Mala
61,35111.527114447854,Maestría,Femenino,52.0,Ama de casa,Casado,Regular
24,59290.73227516943,Maestría,Masculino,40.0,Estudiante,Viudo,Mala
31,42486.4934715333,Bachillerato,Femenino,39.0,Ingeniero,Viudo,Mala
31,,Doctorado,Masculino,39.0,Estudiante,Viudo,Regular
35,57815.30466422505,Bachillerato,Femenino,39.0,Artista,Soltero,Mala
58,72357.51592269607,Doctorado,Otro,50.0,Ingeniero,Soltero,Mala
48,49486.851513595284,Maestría,Otro,33.0,nan,Viudo,Regular
22,38853.44909235129,Maestría,Otro,,Comerciante,Casado,Mala
36,48485.22990788348,Maestría,Otro,30.0,Ingeniero,Casado,Mala
20,70705.05555929088,Bachillerato,Femenino,56.0,nan,Viudo,Regular
45,90762.72058955906,Maestría,Femenino,,Artista,Viudo,Regular
26,25004.26235176889,Maestría,Masculino,45.0,Estudiante,Viudo,Buena
61,40409.1912687556,Bachillerato,Otro,20.0,Ingeniero,Soltero,Regular
33,53315.36210431823,Bachillerato,Masculino,51.0,Comerciante,Divorciado,Regular
41,25828.462031218965,Maestría,Masculino,50.0,Ingeniero,Soltero,Buena
48,15625.790010166209,Universitario,Otro,44.0,Ingeniero,Casado,Buena
31,47544.96235301602,Maestría,Otro,45.0,Artista,Viudo,Buena
46,42370.06679423545,Universitario,Femenino,49.0,Ingeniero,Viudo,Regular
64,69897.17372924491,Doctorado,Femenino,35.0,Artista,Divorciado,Regular
32,39240.2637801668,Doctorado,Femenino,32.0,nan,Viudo,Buena
64,39840.54341768053,Doctorado,Masculino,25.0,Ama de casa,Casado,Buena
63,44074.41201642258,Doctorado,Femenino,21.0,Doctor,Divorciado,Regular
51,70989.18772825952,Doctorado,Masculino,53.0,Artista,Divorciado,Regular
22,56201.68375615957,Doctorado,Otro,37.0,nan,Divorciado,Regular
28,,Bachillerato,Otro,29.0,Doctor,Soltero,Mala
36,63489.96224917972,Doctorado,Otro,20.0,Comerciante,Divorciado,Regular
54,53073.00927336544,Maestría,Masculino,,Ingeniero,Soltero,Regular
26,45651.85553355179,Maestría,Otro,37.0,Doctor,Casado,Regular
27,27694.541336858932,Bachillerato,Femenino,25.0,nan,Divorciado,Buena
64,49662.63722586635,Bachillerato,Femenino,46.0,Ingeniero,Divorciado,Mala
31,40849.859406749856,Doctorado,Masculino,48.0,Comerciante,Soltero,Buena
30,48526.62301744629,Doctorado,Otro,55.0,Comerciante,Casado,Buena
47,71364.88159162604,Universitario,Masculino,43.0,Doctor,Divorciado,Buena
32,26799.170645911247,Universitario,Femenino,56.0,Estudiante,Casado,Mala
58,44009.87685955481,Universitario,Masculino,37.0,Ama de casa,Soltero,Regular
31,68389.17307749951,Universitario,Otro,56.0,Ama de casa,Viudo,Buena
27,51871.50093324715,Bachillerato,Femenino,,Comerciante,Viudo,Regular
64,,Bachillerato,Femenino,27.0,nan,Soltero,Regular
30,56342.78649382842,Maestría,Femenino,38.0,Ama de casa,Casado,Buena
55,45754.49617166793,Bachillerato,Femenino,45.0,Estudiante,Divorciado,Buena
47,53129.21088410728,Maestría,Otro,24.0,Comerciante,Divorciado,Buena
63,22036.94658705845,Universitario,Masculino,45.0,Estudiante,Soltero,Buena
29,54192.3766187022,Doctorado,Otro,30.0,Ama de casa,Viudo,Regular
62,63368.79814817171,Maestría,Masculino,53.0,Comerciante,Casado,Mala
59,57146.02333543687,Bachillerato,Masculino,46.0,Ama de casa,Casado,Buena
42,66754.78811843992,Doctorado,Masculino,48.0,Artista,Soltero,Regular
26,37853.66559955401,Bachillerato,Otro,36.0,Ingeniero,Casado,Mala
33,60376.85945928402,Maestría,Masculino,45.0,Ama de casa,Divorciado,Regular
50,41733.86708143829,Maestría,Femenino,39.0,Ama de casa,Casado,Buena
